DATAFLOW,LAST UPDATE,freq,c_resid,unit,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2014-07,942273,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2014-08,885945,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2014-09,534994,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2014-10,471514,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2014-11,414907,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2014-12,384464,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2015-01,359891,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2015-02,345718,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2015-03,404210,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2015-04,441761,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2015-05,583696,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2015-06,690020,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2015-07,954103,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2015-08,935412,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2015-09,566771,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2015-10,488391,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2015-11,403772,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2015-12,407447,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2016-01,382715,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2016-02,371167,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2016-03,437829,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2016-04,463373,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2016-05,622641,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2016-06,753265,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2016-07,994850,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2016-08,1007241,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2016-09,620679,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2016-10,491724,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2016-11,426316,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2016-12,420874,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2017-01,410291,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2017-02,395358,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2017-03,463032,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2017-04,512994,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2017-05,656043,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2017-06,794401,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2017-07,1008879,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2017-08,1018020,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2017-09,673198,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2017-10,574172,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2017-11,507624,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2017-12,512912,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2018-01,425251,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2018-02,408569,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2018-03,479100,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2018-04,557838,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2018-05,712555,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2018-06,864134,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2018-07,1172127,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2018-08,1158476,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2018-09,718889,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2018-10,574172,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2018-11,507624,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2018-12,512912,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2019-01,456842,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2019-02,447578,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2019-03,530933,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2019-04,606819,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2019-05,801087,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2019-06,981994,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2019-07,1250760,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2019-08,1283405,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2019-09,813057,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2019-10,638513,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2019-11,569329,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2019-12,566441,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2020-01,440587,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2020-02,442067,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2020-03,244775,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2020-04,67514,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2020-05,137406,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2020-06,459420,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2020-07,922206,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2020-08,987808,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2020-09,509311,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2020-10,387265,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2020-11,203269,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2020-12,130129,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2021-01,90261,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2021-02,111634,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2021-03,148163,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2021-04,212831,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2021-05,346138,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2021-06,636523,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2021-07,1031003,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2021-08,1010581,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2021-09,593454,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2021-10,483030,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2021-11,426057,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2021-12,483030,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2022-01,377056,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2022-02,393156,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2022-03,475828,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2022-04,550716,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2022-05,643612,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2022-06,861448,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LT,2022-07,1126410,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1990-01,53141,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1990-02,69224,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1990-03,88044,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1990-04,173300,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1990-05,233212,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1990-06,271549,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1990-07,737842,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1990-08,567611,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1990-09,194923,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1990-10,156996,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1990-11,104791,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1990-12,80979,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1991-01,45958,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1991-02,83653,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1991-03,121394,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1991-04,172888,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1991-05,249845,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1991-06,253537,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1991-07,734589,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1991-08,624088,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1991-09,227285,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1991-10,182754,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1991-11,119080,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1991-12,98853,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1992-01,84133,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1992-02,92370,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1992-03,116346,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1992-04,187622,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1992-05,263543,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1992-06,275725,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1992-07,594047,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1992-08,530248,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1992-09,181486,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1992-10,149854,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1992-11,108450,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1992-12,89366,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1993-01,96642,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1993-02,101621,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1993-03,119858,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1993-04,191993,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1993-05,303445,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1993-06,273491,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1993-07,668598,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1993-08,582300,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1993-09,195664,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1993-10,166259,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1993-11,122829,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1993-12,97352,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1994-01,85397,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1994-02,93156,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1994-03,119789,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1994-04,167128,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1994-05,287170,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1994-06,242505,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1994-07,635991,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1994-08,531859,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1994-09,179027,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1994-10,150137,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1994-11,100601,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1994-12,73732,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1995-01,76000,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1995-02,75000,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1995-03,92000,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1995-04,169000,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1995-05,265000,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1995-06,275000,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1995-07,672000,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1995-08,493000,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1995-09,175000,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1995-10,165000,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1995-11,100000,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1995-12,80000,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1996-01,63594,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1996-02,70785,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1996-03,88218,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1996-04,159185,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1996-05,246433,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1996-06,239790,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1996-07,588330,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1996-08,438324,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1996-09,160343,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1996-10,145508,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1996-11,95499,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1996-12,73515,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1997-01,64401,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1997-02,75512,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1997-03,109607,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1997-04,154234,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1997-05,278058,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1997-06,229719,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1997-07,624326,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1997-08,466759,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1997-09,172687,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1997-10,166186,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1997-11,112083,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1997-12,84125,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1998-01,68601,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1998-02,85538,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1998-03,96671,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1998-04,181491,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1998-05,277478,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1998-06,247638,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1998-07,519211,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1998-08,543167,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1998-09,181551,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1998-10,157788,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1998-11,112893,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1998-12,88360,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1999-01,76269,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1999-02,85621,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1999-03,102434,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1999-04,180685,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1999-05,302973,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1999-06,243888,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1999-07,571228,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1999-08,596836,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1999-09,199906,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1999-10,164612,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1999-11,119100,
ESTAT:TOUR_OCC_NIM(1.0),20/09/22 23:00:00,M,TOTAL,NR,I551-I553,LU,1999-12,82245,
